AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
9999,0001,SANTANDER,CARLOS,SAQUE,2022-01-11T18:54:12,4258.41
2220,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-22T08:17:45,4432.16
9999,0002,SANTANDER,BIA,SAQUE,2022-02-26T03:07:14,4850.71
3320,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-17T11:56:59,4311.13
3320,0007,SANTANDER,PAULA,DEPOSITO,2022-01-02T09:47:47,3650.36
3320,0002,SANTANDER,ANA,DEPOSITO,2022-02-26T06:15:21,1112.81
9999,0002,SANTANDER,BIA,SAQUE,2022-02-10T13:28:44,4900.94
1520,0007,SANTANDER,RAFAEL,SAQUE,2022-02-11T07:56:50,2656.08
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-24T08:25:56,416.37
1520,0007,SANTANDER,JULIA,SAQUE,2022-02-04T19:08:44,1479.66
1520,0001,SANTANDER,PAULA,TRANSFERENCIA,2022-01-30T14:19:14,809.85
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-14T11:01:01,4371.12
2220,0002,SANTANDER,ANA,TRANSFERENCIA,2022-02-15T01:53:15,3519.81
1520,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-02T07:43:39,2655.07
1044,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-22T15:57:55,2876.57
3320,0001,SANTANDER,BIA,DEPOSITO,2022-01-06T07:43:13,2574.17
1044,0001,SANTANDER,MARIA,DEPOSITO,2022-02-05T11:53:18,2327.30
1520,0004,SANTANDER,ANA,SAQUE,2022-02-24T06:04:34,3524.66
9999,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-24T04:03:16,2698.63
2220,0002,SANTANDER,JULIA,DEPOSITO,2022-02-04T05:52:39,4489.77
9999,0007,SANTANDER,CARLOS,SAQUE,2022-01-07T03:39:39,1864.70
2220,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-12T21:56:01,2351.35
9999,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-05T17:50:31,3999.72
1520,0002,SANTANDER,PAULA,SAQUE,2022-01-08T18:48:38,1954.02
3320,0004,SANTANDER,MARIA,SAQUE,2022-01-16T23:55:59,1380.44
3320,0007,SANTANDER,FELIPE,SAQUE,2022-02-20T13:17:24,4760.57
1520,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-22T13:38:05,4658.68
2220,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-03T02:03:26,1458.29
1520,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-02-02T14:39:03,2059.05
1044,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-21T11:22:36,4209.70
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-13T19:28:32,4491.51
1044,0002,SANTANDER,CARLOS,SAQUE,2022-02-17T00:22:05,1860.14
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-01-28T14:39:29,2280.18
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-18T16:44:39,4866.06
3320,0002,SANTANDER,JULIA,SAQUE,2022-01-04T23:53:23,4968.87
9999,0002,SANTANDER,PAULA,DEPOSITO,2022-02-05T21:23:54,923.30
9999,0001,SANTANDER,ANA,DEPOSITO,2022-01-15T08:44:06,1865.20
9999,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-12T19:05:32,4602.25
2220,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-01T02:09:42,781.11
9999,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-29T03:20:46,4848.06
9999,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-12T22:10:50,1694.08
1520,0007,SANTANDER,JOAO,SAQUE,2022-02-23T11:49:47,585.26
1520,0007,SANTANDER,BIA,SAQUE,2022-02-13T07:11:30,1787.61
1044,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-19T22:43:54,2917.57
3320,0004,SANTANDER,JULIA,SAQUE,2022-01-09T02:46:39,2692.52
2220,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-19T21:06:05,2452.84
9999,0001,SANTANDER,ANA,DEPOSITO,2022-01-15T08:44:20,3580.10
2220,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-02T04:24:23,1423.97
1044,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-09T12:07:10,1079.26
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-01-16T21:39:32,4028.56
2220,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-28T01:17:28,431.30
3320,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-02T13:34:39,331.51
9999,0007,SANTANDER,MARIA,SAQUE,2022-02-09T18:06:44,3194.39
1044,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-14T20:49:03,3551.52
3320,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-29T02:29:53,2769.78
1520,0004,SANTANDER,BIA,DEPOSITO,2022-02-17T23:20:15,2796.85
2220,0002,SANTANDER,JOAO,SAQUE,2022-01-15T22:54:06,1314.12
2220,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-18T09:58:03,2459.94
3320,0001,SANTANDER,MARIA,DEPOSITO,2022-02-17T20:53:25,4971.67
1520,0004,SANTANDER,BIA,DEPOSITO,2022-02-24T21:53:03,2180.91
1044,0007,SANTANDER,MARIA,DEPOSITO,2022-02-19T18:16:18,3665.05
1520,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-06T16:20:20,731.54
2220,0002,SANTANDER,ANA,SAQUE,2022-01-06T03:14:19,1364.08
2220,0004,SANTANDER,JOAO,DEPOSITO,2022-01-29T07:37:35,2648.53
1520,0002,SANTANDER,FELIPE,SAQUE,2022-02-28T03:13:03,3763.39
9999,0004,SANTANDER,ANA,TRANSFERENCIA,2022-01-30T05:32:57,1358.02
1044,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-04T03:21:20,4116.75
1520,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-06T05:11:09,3894.26
2220,0004,SANTANDER,FELIPE,SAQUE,2022-01-22T03:41:18,773.62
3320,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-21T00:51:35,4230.50
9999,0001,SANTANDER,BRUNO,DEPOSITO,2022-01-08T10:01:32,583.71
3320,0001,SANTANDER,PAULA,DEPOSITO,2022-01-31T06:01:07,3455.56
3320,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-03T05:01:22,861.86
1044,0001,SANTANDER,MARIA,SAQUE,2022-01-13T11:55:35,4284.22
3320,0002,SANTANDER,CARLOS,SAQUE,2022-01-21T08:57:53,651.96
1520,0007,SANTANDER,MARIA,SAQUE,2022-01-02T19:49:19,3873.69
2220,0001,SANTANDER,JULIA,SAQUE,2022-01-04T04:24:45,3965.48
9999,0001,SANTANDER,PAULA,SAQUE,2022-01-25T13:33:42,217.36
1044,0001,SANTANDER,MARIA,SAQUE,2022-02-28T10:16:36,1027.80
3320,0002,SANTANDER,ANA,SAQUE,2022-01-09T19:31:52,728.64
1044,0004,SANTANDER,ANA,SAQUE,2022-02-18T14:33:45,3904.23
9999,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-07T15:14:12,496.43
9999,0001,SANTANDER,RAFAEL,SAQUE,2022-01-19T14:20:17,4821.35
3320,0001,SANTANDER,MARIA,SAQUE,2022-02-18T22:51:36,4256.63
2220,0004,SANTANDER,BIA,SAQUE,2022-02-12T16:29:44,3367.95
1520,0002,SANTANDER,ANA,DEPOSITO,2022-02-11T04:12:20,1072.16
3320,0007,SANTANDER,MARIA,DEPOSITO,2022-01-13T00:02:41,2330.04
9999,0002,SANTANDER,PAULA,DEPOSITO,2022-01-28T23:43:14,2786.10
1520,0001,SANTANDER,ANA,DEPOSITO,2022-01-12T05:39:11,1924.52
2220,0004,SANTANDER,PAULA,SAQUE,2022-02-23T18:43:03,2037.00
2220,0002,SANTANDER,MARIA,DEPOSITO,2022-02-05T16:12:01,897.31
2220,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-20T17:53:29,3293.08
1520,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-08T21:31:20,3475.49
1520,0002,SANTANDER,MARIA,DEPOSITO,2022-01-20T07:54:17,1693.82
9999,0007,SANTANDER,MARIA,SAQUE,2022-02-11T05:37:57,3626.28
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-02-16T04:45:20,3333.72
2220,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-15T07:24:23,3840.23
1520,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-18T06:43:54,1154.88
3320,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-06T03:09:18,4151.73
2220,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-28T16:46:57,3396.34
3320,0004,SANTANDER,BIA,TRANSFERENCIA,2022-01-10T08:28:25,3801.10
9999,0007,SANTANDER,PAULA,SAQUE,2022-01-29T12:03:04,3310.80
2220,0004,SANTANDER,RAFAEL,DEPOSITO,2022-02-22T11:31:25,2733.55
1520,0007,SANTANDER,MARIA,DEPOSITO,2022-02-13T16:50:42,1573.48
2220,0007,SANTANDER,PAULA,SAQUE,2022-01-04T04:34:07,885.17
1044,0002,SANTANDER,PAULA,DEPOSITO,2022-01-14T01:22:49,1562.99
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-17T15:04:22,3300.73
9999,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-01-16T04:13:51,2533.92
2220,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-06T16:19:56,3085.08
1044,0004,SANTANDER,ANA,SAQUE,2022-01-03T17:35:14,2952.73
3320,0004,SANTANDER,ANA,TRANSFERENCIA,2022-02-26T16:44:30,135.47
1044,0007,SANTANDER,MARIA,DEPOSITO,2022-02-03T12:14:29,4959.74
2220,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-24T17:05:40,1238.82
1044,0001,SANTANDER,MARIA,DEPOSITO,2022-01-12T02:44:14,1688.63
1520,0004,SANTANDER,JOAO,DEPOSITO,2022-02-11T00:26:00,2840.68
2220,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-02-15T14:28:48,2940.36
1044,0007,SANTANDER,BIA,DEPOSITO,2022-02-01T07:17:46,2863.12
2220,0001,SANTANDER,JULIA,DEPOSITO,2022-02-18T05:28:04,2514.34
1044,0002,SANTANDER,BIA,DEPOSITO,2022-02-05T06:37:49,4847.17
3320,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-21T18:50:34,1437.49
1520,0004,SANTANDER,BIA,DEPOSITO,2022-01-22T22:21:08,3123.24
1520,0001,SANTANDER,BIA,DEPOSITO,2022-01-27T12:59:11,337.28
9999,0007,SANTANDER,BRUNO,SAQUE,2022-02-03T17:18:21,3978.46
1044,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-22T10:10:08,1567.45
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-20T00:53:50,2266.69
9999,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-02-20T02:53:21,4313.69
9999,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-02-15T08:52:37,1340.41
9999,0007,SANTANDER,BIA,TRANSFERENCIA,2022-01-06T19:32:03,2611.83
1044,0007,SANTANDER,FELIPE,SAQUE,2022-01-15T14:37:36,3732.42
1044,0007,SANTANDER,BRUNO,DEPOSITO,2022-01-07T06:07:37,3170.00
2220,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-16T14:11:18,1282.98
9999,0002,SANTANDER,BRUNO,SAQUE,2022-01-12T00:36:38,750.66
1520,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-17T03:01:22,2799.57
2220,0007,SANTANDER,JOAO,SAQUE,2022-01-16T11:19:55,1364.29
1520,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-23T11:14:17,880.75
1520,0007,SANTANDER,JOAO,SAQUE,2022-01-09T03:34:12,1570.21
1044,0001,SANTANDER,BRUNO,DEPOSITO,2022-01-09T18:25:44,1985.08
3320,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-02-18T13:39:48,4664.74
9999,0004,SANTANDER,PAULA,SAQUE,2022-01-24T02:45:33,2999.51
1044,0004,SANTANDER,BIA,TRANSFERENCIA,2022-02-07T20:39:03,4029.40
3320,0007,SANTANDER,JULIA,SAQUE,2022-01-11T08:53:40,876.60
1044,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-27T05:35:24,280.57
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-02-22T23:40:41,2119.48
3320,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-16T03:20:49,3578.64
1044,0001,SANTANDER,BIA,SAQUE,2022-01-06T07:23:44,3453.72
3320,0004,SANTANDER,RAFAEL,DEPOSITO,2022-01-31T00:38:52,3195.11
1044,0001,SANTANDER,RAFAEL,SAQUE,2022-02-12T22:52:23,1942.97
2220,0004,SANTANDER,CARLOS,SAQUE,2022-01-23T20:39:45,1487.82
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-09T10:43:17,3946.80
1044,0001,SANTANDER,PAULA,DEPOSITO,2022-02-10T02:16:10,4632.56
1044,0007,SANTANDER,MARIA,SAQUE,2022-01-26T08:06:15,2532.17
1044,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-23T04:17:53,3689.19
2220,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-01-18T20:08:39,3151.15
3320,0001,SANTANDER,BRUNO,SAQUE,2022-01-30T15:58:38,1569.30
1520,0001,SANTANDER,FELIPE,SAQUE,2022-02-20T03:13:11,3568.11
3320,0007,SANTANDER,ANA,DEPOSITO,2022-02-16T10:40:20,4367.66
3320,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-27T13:50:15,4134.02
1044,0002,SANTANDER,MARIA,DEPOSITO,2022-02-05T16:34:08,910.26
2220,0002,SANTANDER,JOAO,SAQUE,2022-02-24T05:28:09,3235.89
3320,0001,SANTANDER,PAULA,SAQUE,2022-01-26T09:59:56,3506.60
3320,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-11T15:25:02,3002.36
3320,0001,SANTANDER,ANA,SAQUE,2022-02-25T01:46:18,587.64
9999,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-02-17T23:27:02,593.44
3320,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-17T23:29:42,1910.99
2220,0002,SANTANDER,BIA,SAQUE,2022-01-28T11:21:41,3633.81
3320,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-15T04:04:17,144.84
1044,0002,SANTANDER,BIA,DEPOSITO,2022-01-25T02:37:22,1848.82
2220,0001,SANTANDER,JOAO,DEPOSITO,2022-01-13T22:23:23,4357.35
2220,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-11T02:20:21,3680.78
1044,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-06T16:54:10,261.51
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-28T01:58:54,3548.12
1520,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-06T23:38:56,1513.23
2220,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-04T23:49:41,2902.85
1044,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-02T22:20:20,4389.61
3320,0001,SANTANDER,ANA,TRANSFERENCIA,2022-02-21T11:58:37,2165.22
1044,0001,SANTANDER,ANA,SAQUE,2022-01-13T09:57:43,2496.55
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-26T13:20:19,3065.04
1044,0004,SANTANDER,BRUNO,SAQUE,2022-01-31T15:16:05,3684.61
2220,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-12T17:15:00,267.06
3320,0001,SANTANDER,JULIA,SAQUE,2022-01-04T11:33:54,2351.77
3320,0007,SANTANDER,BRUNO,SAQUE,2022-02-18T01:13:32,204.92
1044,0007,SANTANDER,PAULA,DEPOSITO,2022-01-11T22:07:21,4229.35
3320,0001,SANTANDER,ANA,SAQUE,2022-01-20T18:44:02,4341.00
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-24T16:27:41,4454.58
9999,0002,SANTANDER,BIA,SAQUE,2022-02-21T01:42:17,3834.47
3320,0007,SANTANDER,MARIA,SAQUE,2022-02-18T08:40:56,3384.87
1044,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-12T20:15:34,1971.45
9999,0001,SANTANDER,ANA,SAQUE,2022-01-03T19:16:56,406.24
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-01T13:31:38,1647.81
1520,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-25T06:14:07,647.47
1520,0004,SANTANDER,ANA,SAQUE,2022-01-07T20:47:56,2736.23
9999,0007,SANTANDER,MARIA,DEPOSITO,2022-01-25T18:34:29,890.88
2220,0001,SANTANDER,JOAO,SAQUE,2022-01-16T19:40:45,1943.13
2220,0004,SANTANDER,FELIPE,SAQUE,2022-01-29T23:39:50,2454.73
2220,0004,SANTANDER,BIA,SAQUE,2022-02-04T20:38:01,3327.94
1044,0002,SANTANDER,PAULA,DEPOSITO,2022-02-07T16:18:50,2382.72
9999,0007,SANTANDER,MARIA,DEPOSITO,2022-02-05T18:03:07,3069.73
2220,0007,SANTANDER,MARIA,SAQUE,2022-02-19T20:10:20,1709.38
2220,0002,SANTANDER,FELIPE,DEPOSITO,2022-02-21T04:38:54,3148.17
9999,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-12T11:06:44,396.84
2220,0004,SANTANDER,FELIPE,SAQUE,2022-01-30T04:00:10,4207.85
9999,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-05T15:12:53,2755.42
1520,0001,SANTANDER,RAFAEL,DEPOSITO,2022-02-10T02:24:17,473.33
9999,0004,SANTANDER,ANA,DEPOSITO,2022-02-26T20:28:19,409.77
9999,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-02-14T22:35:10,898.58
3320,0007,SANTANDER,JOAO,SAQUE,2022-02-10T09:56:11,4383.90
1044,0004,SANTANDER,BIA,TRANSFERENCIA,2022-02-14T04:13:21,3787.01
2220,0004,SANTANDER,ANA,SAQUE,2022-01-21T11:49:29,926.25
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-02-21T21:11:10,90.56
2220,0001,SANTANDER,JOAO,SAQUE,2022-02-16T07:46:11,2301.35
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-05T00:33:32,3453.62
2220,0004,SANTANDER,MARIA,SAQUE,2022-01-14T02:50:17,70.37
1520,0001,SANTANDER,JULIA,SAQUE,2022-01-21T07:32:24,2406.10
3320,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-22T06:59:17,955.38
1044,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-10T23:02:59,110.06
3320,0002,SANTANDER,PAULA,DEPOSITO,2022-02-15T18:38:58,99.12
2220,0002,SANTANDER,JULIA,DEPOSITO,2022-02-25T06:52:08,4147.42
2220,0001,SANTANDER,ANA,SAQUE,2022-01-10T23:13:24,3152.42
2220,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-02-26T04:22:42,2979.60
9999,0004,SANTANDER,JOAO,DEPOSITO,2022-02-08T19:19:21,2431.02
9999,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-01-06T21:27:07,2642.02
2220,0004,SANTANDER,RAFAEL,SAQUE,2022-01-27T00:07:59,4464.49
2220,0007,SANTANDER,MARIA,DEPOSITO,2022-02-03T16:01:08,2242.18
2220,0001,SANTANDER,FELIPE,DEPOSITO,2022-01-19T15:51:41,2346.73
2220,0002,SANTANDER,RAFAEL,SAQUE,2022-02-27T01:20:38,4545.44
1044,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-07T21:37:51,4799.06
1044,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-21T02:49:51,1413.00
1520,0007,SANTANDER,FELIPE,SAQUE,2022-01-20T08:49:54,782.41
2220,0001,SANTANDER,BRUNO,DEPOSITO,2022-01-30T11:33:36,1174.36
9999,0001,SANTANDER,JOAO,DEPOSITO,2022-01-26T07:43:36,1785.86
3320,0002,SANTANDER,RAFAEL,SAQUE,2022-01-07T04:21:05,1689.34
1520,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-22T18:10:50,2432.34
1044,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-26T23:17:59,4481.69
9999,0001,SANTANDER,JOAO,DEPOSITO,2022-02-14T09:12:11,4813.27
1520,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-10T21:22:11,4118.23
1520,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-12T11:05:53,4354.48
1044,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-12T20:48:40,3810.06
2220,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-05T07:34:06,1673.70
3320,0001,SANTANDER,JULIA,DEPOSITO,2022-02-10T08:46:02,3846.33
1520,0002,SANTANDER,PAULA,DEPOSITO,2022-01-28T20:11:42,2525.61
1520,0004,SANTANDER,ANA,TRANSFERENCIA,2022-02-10T07:02:24,1803.86
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-23T03:42:09,690.83
2220,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-20T02:43:44,3973.24
1044,0001,SANTANDER,PAULA,SAQUE,2022-01-01T23:10:55,3588.41
9999,0001,SANTANDER,MARIA,DEPOSITO,2022-01-31T13:32:52,2008.85
3320,0007,SANTANDER,JOAO,DEPOSITO,2022-01-04T14:26:04,3301.22
3320,0001,SANTANDER,RAFAEL,DEPOSITO,2022-02-10T17:03:07,2010.61
9999,0004,SANTANDER,ANA,DEPOSITO,2022-01-01T18:24:48,4135.19
9999,0002,SANTANDER,BRUNO,DEPOSITO,2022-01-20T21:59:45,4438.01
9999,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-09T06:33:59,3877.23
1044,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-02-02T11:25:30,1950.58
3320,0004,SANTANDER,JULIA,SAQUE,2022-02-19T16:16:52,2759.38
9999,0004,SANTANDER,FELIPE,SAQUE,2022-01-03T16:59:28,4451.71
9999,0004,SANTANDER,JULIA,DEPOSITO,2022-02-11T01:04:09,4934.79
1520,0001,SANTANDER,ANA,DEPOSITO,2022-02-19T06:33:33,1773.01
1520,0001,SANTANDER,PAULA,DEPOSITO,2022-02-25T13:52:15,3684.56
2220,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-02-26T11:12:42,2828.42
9999,0002,SANTANDER,ANA,DEPOSITO,2022-01-28T15:00:56,3334.94
9999,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-25T01:01:38,527.03
9999,0002,SANTANDER,ANA,DEPOSITO,2022-01-10T12:19:41,733.62
2220,0007,SANTANDER,MARIA,SAQUE,2022-01-07T00:55:18,2125.01
3320,0007,SANTANDER,JULIA,DEPOSITO,2022-01-08T13:55:21,1847.10
9999,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-20T09:13:46,3894.34
1044,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-17T12:42:48,3658.85
2220,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-13T08:13:13,2424.34
2220,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-12T11:05:43,3472.66
2220,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-01-16T05:27:46,4720.40
1044,0001,SANTANDER,BIA,DEPOSITO,2022-01-11T17:06:06,605.21
9999,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-01-15T21:13:31,589.59
1044,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-17T04:17:18,140.86
3320,0002,SANTANDER,BIA,DEPOSITO,2022-01-05T17:21:54,4684.17
1044,0004,SANTANDER,JULIA,SAQUE,2022-02-17T10:58:18,11.43
9999,0004,SANTANDER,MARIA,SAQUE,2022-02-10T13:01:14,2406.40
1044,0007,SANTANDER,ANA,DEPOSITO,2022-02-16T03:21:37,4172.47
9999,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-14T18:03:32,3808.63
2220,0002,SANTANDER,ANA,SAQUE,2022-02-09T18:30:11,1936.79
2220,0004,SANTANDER,RAFAEL,SAQUE,2022-02-13T00:29:20,3679.83
1520,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-01-30T23:40:05,2805.66
1520,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-02-22T14:33:55,2884.70
1520,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-01-02T19:29:25,602.30
9999,0002,SANTANDER,JOAO,DEPOSITO,2022-01-20T23:33:37,1227.19
9999,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-28T22:04:27,1602.84
9999,0001,SANTANDER,PAULA,SAQUE,2022-02-03T00:09:22,2185.65
2220,0001,SANTANDER,RAFAEL,DEPOSITO,2022-02-07T02:09:00,1286.63
1520,0001,SANTANDER,RAFAEL,SAQUE,2022-01-28T16:55:03,721.03
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-09T13:01:22,3393.36
1520,0004,SANTANDER,FELIPE,SAQUE,2022-01-06T16:19:08,1490.82
1520,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-01T11:28:55,1290.41
1520,0001,SANTANDER,JULIA,SAQUE,2022-02-27T23:07:17,2930.56
2220,0007,SANTANDER,MARIA,DEPOSITO,2022-01-06T21:16:57,1592.36
9999,0007,SANTANDER,MARIA,DEPOSITO,2022-01-03T19:21:24,2038.06
3320,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-26T21:52:52,3375.81
3320,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-09T11:47:12,2230.47
9999,0002,SANTANDER,FELIPE,DEPOSITO,2022-02-22T11:18:57,4926.56
3320,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-05T01:22:57,6.00
2220,0004,SANTANDER,FELIPE,SAQUE,2022-01-06T20:13:04,4667.60
2220,0004,SANTANDER,BIA,DEPOSITO,2022-02-06T21:49:18,4996.21
3320,0004,SANTANDER,JOAO,SAQUE,2022-02-21T20:31:05,2815.84
1044,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-12T22:33:25,4152.66
9999,0004,SANTANDER,BRUNO,SAQUE,2022-02-19T00:18:59,4787.13
1044,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-13T22:54:34,1365.79
1044,0004,SANTANDER,JULIA,DEPOSITO,2022-02-28T04:58:05,1642.96
3320,0001,SANTANDER,BIA,DEPOSITO,2022-01-01T09:58:16,4507.32
3320,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-17T11:23:53,3812.56
9999,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-04T00:06:46,4462.97
2220,0001,SANTANDER,ANA,DEPOSITO,2022-02-28T09:09:21,1790.47
3320,0001,SANTANDER,MARIA,DEPOSITO,2022-02-05T23:16:56,4681.30
2220,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-01-02T22:05:40,3792.35
1044,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-30T10:27:25,4042.26
3320,0002,SANTANDER,PAULA,DEPOSITO,2022-01-04T13:44:27,1404.50
9999,0002,SANTANDER,JOAO,SAQUE,2022-02-08T10:56:51,555.62
1044,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-19T19:31:02,3299.53
9999,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-13T10:50:08,3730.12
3320,0004,SANTANDER,BIA,SAQUE,2022-02-20T18:51:52,3644.77
